,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,elapsed_sec,_time,N1,N2,PR,Turbine_Exit,Power,Index,Channel_Time,P_NI_Box_P,T_NI_Box_C,P_Oil_psi,P_TM_Cooling_Snake_psi,P_Fuel_psi,P_Inlet_Mass_Flow_1_Pa,P_Inlet_Mass_Flow_2_Pa,P_PT_Exit_Flow_Pressure_5_Pa,P_Combustor_Pa,P_Impeller_Discharge_1_Pa,P_Impeller_Discharge_2_Pa,P_Impeller_Discharge_3_Pa,P_Impeller_Discharge_4_Pa,P_LSSP_Inlet_1_Pa,P_LSSP_Inlet_3_Pa,P_LSSP_Outlet_1_Pa,P_LSSP_Outlet_3_Pa,F_Axial_N,T_Gen_Embedded_pt_1_C,T_Gen_Embedded_pt_2_C,T_Gen_Fluid_in_ntc_C,T_Gen_Fluid_out_ntc_C,P_M_Fuel_psi,P_M_Anulus_psi,P_M_Mixer_psi,M_Fuel_Temp_rtd_C,P_Inlet_Mass_Flow_3_Pa,P_Inlet_Mass_Flow_4_Pa,BM_Inlet_1_Pa,T_Inlet_Air_c,T_Combustor_Can_Boot_c,T_Combustor_Cap_c,T_Seal_Bypass_Flow_1_c,T_Seal_Bypass_Flow_2_c,T_Turbine_Exit_Flow_c,T_Oil_Inlet_Flow_c,T_Oil_Outlet_Flow_c,T_TM_Cooling_Snake_In_c,T_TM_Cooling_Snake_Out_c,T_Heat_Shield_Cavity_c,T_Combustor_Can_Surface_1_c,T_Combustor_Can_Surface_2_c,T_Hot_Section_Housing_1_c,T_Methane_Anulus_c,T_Oil_Sump_Vent_Temperature_c,T_Cross_Duct_Flow_1_c,T_Cross_Duct_Flow_3_c,T_Cross_Duct_Flow_5_c,T_Turbine_Exit_Flow_4_c,xx_M_Annulus_c,xx_M_Exit_c,Ch1 RMS_[ m/s2 ],Ch2 RMS_[ m/s2 ],Ch1 Crest Factor_[ - ],Ch2 Crest Factor_[ - ],run_elapsed_sec,Index_y,t_stamp,atmospheric pressure,bearing temperature,co2 temperature,fuel inlet pressure,fuel inlet temperature,fuel regulator,fuel supply pressure,generator case temperature 1,generator case temperature 2,generator case temperature 3,generator case temperature 4,generator outlet temperature,generator phase1 current,generator phase1 voltage,generator phase2 current,generator phase2 voltage,generator phase3 current,generator phase3 voltage,inlet static pressure,inlet temperature,n1 speed sensor,n2 speed sensor,oil pressure,oil temperature,pt outlet pressure 1,pt outlet pressure 2,pt outlet pressure 3,pt outlet pressure 4,pt outlet temperature 1,pt outlet temperature 2,pt outlet temperature 3,pt outlet temperature 4,turbine outlet temperature 1,turbine outlet temperature 2,relay_st1,relay_st2,relay_st3,relay_st4,relay_st5,n2b analog,n2b speed sensor,N1.1,TET,PWR,voltage,current,power
19,22,22,22,22.0,2:14:50 PM,0.0,3.0,1.141775608,264.7999878,0.1439480469276367,22,2:14:50 PM,101442.9458,47.9592,39.1436,7.3551,-0.3341,-113.6735,-153.0497,15014.3874,15947.8577,12757.0868,12604.3371,12553.4206,12468.5596,14216.6947,13656.6126,13741.4735,12570.3927,-832.4543,24.8096,25.6694,22.9646,23.0356,18.9891,1.6656,1.7702,22.7934,141.0056,472.222,6.3795,22.1149,2295.4421,2295.4421,24.4807,23.8007,299.5133,47.7426,40.2764,21.7923,22.1693,25.7893,2295.4421,2295.4421,2295.4421,41.291,22.9638,30.8994,30.9081,30.7379,398.2613,2295.3683,2295.3683,49.0492,19.675,2.3778,2.2111,22.0,46.0,2:12:49 PM,1.009328365,25.10000038,29.89999962,-0.061099354,23.5,0,-4.558627605,23.89999962,24.0,24.60000038,25.89999962,22.29999924,5.050998211,9.575737953,4.947916985,9.608289719,4.915364742,9.771050453,0.000436395,23.5,0.0,3.0,8.171603203,26.89999962,1.141775608,1.15075314,1.028246999,1.141401529,32.90000153,32.79999924,33.5,32.59999847,264.7999878,298.1000061,1,1.0,0,0,0,2.678313017,0,0.0,281.0,0.1,9.651692708333334,14.914279938,0.14394804692763674
20,23,23,23,23.0,2:14:51 PM,0.0,3.099999905,1.1533093055,280.9666748,0.1467399593340784,23,2:14:51 PM,101383.5402,47.964,36.8666,10.9967,-0.3341,-115.3142,-158.792,15472.6365,12468.5596,13232.3079,13130.4748,13130.4748,13334.141,15116.2205,14674.9437,14624.0271,13469.9185,-832.3803,24.3798,25.0246,22.973,23.0356,17.6476,1.6656,1.764,22.7767,147.9664,475.7024,6.3795,22.1836,2295.464,2295.464,24.5976,23.8057,317.9309,47.8416,40.5572,21.8172,22.3186,25.809,2295.464,2295.464,2295.464,40.3991,23.0958,31.8429,31.6932,31.4218,422.677,2295.42,2295.42,60.1113,18.5384,2.4571,2.2342,23.0,46.83333333333334,,1.009328365,25.26666609666666,30.31666628666667,-0.061099354,23.5,0,-4.560705820833333,23.98333327,24.0,24.68333403,25.89999962,22.29999924,5.109772761833334,9.634512901333334,5.006691138333333,9.6896707215,4.978660107,9.838867823,0.000436395,23.41666635,0.0,3.099999905,8.171603203,27.15000057,1.1533093055,1.16259857,1.028246999,1.148103574833333,33.48333231333334,33.466665265,33.83333460833333,33.183332445,280.9666748,323.5166727666667,1,1.0,0,0,0,2.711468100333333,0,0.0,301.8333333333333,0.1,9.72101714861111,15.095124007166667,0.14673995933407843
21,24,24,24,24.0,2:14:52 PM,0.0,3.119999886,1.16347146,303.2999878,0.154934872034915,24,2:14:52 PM,101387.7835,47.964,40.5529,5.0359,-0.4059,-116.9548,-165.3547,17220.7718,17186.8274,14742.8324,14640.9993,14437.3331,14759.8046,16270.3293,15676.3027,15727.2193,14556.1384,-832.1582,24.5947,25.2395,22.9646,23.0314,17.6476,1.8871,1.9302,22.7725,153.1869,473.3822,7.0329,22.1319,2295.5975,2295.5975,24.8066,24.0771,335.8302,47.8212,40.8697,21.8754,22.2649,26.0438,2295.5975,2295.5975,2295.5975,39.7908,23.2539,32.429,32.5039,32.2144,444.6228,2295.2753,2295.2753,20.0951,10.2265,3.0339,2.5722,24.0,48.0,2:12:51 PM,1.009328365,25.29999924,31.0,-0.061099354,23.5,0,-4.561121464,24.0,24.0,24.70000076,25.89999962,22.29999924,5.28428793,9.868706703,5.154079914,9.928385735,5.121527672,10.07487011,0.000436395,23.39999962,0.0,3.119999886,8.171603203,27.5,1.16347146,1.170578599,1.028246999,1.158795595,34.59999847,34.5,34.70000076,34.09999847,303.2999878,356.7999878,1,1.0,0,0,0,2.804904461,0,0.0,330.0,0.2,9.957320849333334,15.559895516000001,0.15493487203491507
22,25,25,25,25.0,2:14:53 PM,0.0,3.219999989333333,1.170329173333333,318.9666697166666,0.1646323283203184,25,2:14:53 PM,101413.243,47.9688,39.9806,12.3697,-0.4264,-126.7989,-167.8157,18459.7416,18103.3256,15862.9968,15879.969,15846.0246,16015.7465,17662.0487,17068.0221,17186.8274,15947.8577,-832.0842,24.5947,25.2395,22.9771,23.0356,18.5584,2.164,2.2256,22.76,172.329,470.4818,7.625,22.1324,2295.6078,2295.6078,25.5183,24.6096,353.3284,47.8366,40.9995,21.9092,22.2589,26.1791,2295.6078,2295.6078,2295.6078,39.211,23.1591,33.549,33.5838,33.211,466.3012,2295.2248,2295.2248,17.3318,9.1391,3.2902,2.2994,25.0,48.83333333333334,,1.009328365,25.38333289,31.66666603333333,-0.061099354,23.5,0,-4.565277497333334,24.0,23.91666635,24.86666647666667,26.15000057,22.29999924,5.456090768333333,10.12641095883333,5.343967199,10.1951316225,5.302372535333333,10.35065841833333,0.000436395,23.48333327,0.0,3.219999989333333,8.171603203,27.6666673,1.170329173333333,1.177904109,1.0293380615,1.172043720833333,35.01666513666667,34.91666666666666,35.61666616,34.93333180333334,318.9666697166666,378.6333313,1,1.0,0,0,0,2.911904335166667,0,0.0,349.1666666666667,0.2,10.224066999888889,16.102430502666664,0.1646323283203185
23,26,26,26,26.0,2:14:54 PM,0.0,3.419999838,1.171700716,340.5,0.1862302811504,26,2:14:54 PM,101383.5402,47.964,39.0452,5.2924,-0.4572,-130.9006,-184.2225,16423.079,15251.998,15659.3305,15896.9411,15659.3305,16151.524,18035.4368,17356.5493,17135.9108,16677.6618,-832.0102,24.3798,25.0246,22.9771,23.0273,20.2015,1.6533,1.7456,22.7558,193.2113,468.1616,8.2171,22.1213,2295.5267,2295.5267,26.8602,25.6811,369.1927,47.7884,41.137,21.897,22.3051,26.2517,2295.5267,2295.5267,2295.5267,39.1098,23.2677,34.2725,34.2101,33.946,484.557,2295.2285,2295.2285,19.7456,8.9814,3.172,2.2542,26.0,50.0,2:12:53 PM,1.009328365,25.60000038,32.70000076,-0.061099354,23.5,0,-4.566108704,24.0,23.89999962,25.20000076,26.39999962,22.29999924,5.853949547,10.70421028,5.702040195,10.80186558,5.658637524,10.94834995,0.000436395,23.5,0.0,3.419999838,8.171603203,28.0,1.171700716,1.181800604,1.029556274,1.187224507,36.40000153,36.20000076,37.0,36.29999924,340.5,407.3999939,1,1.0,0,0,0,3.150318146,0,0.0,374.0,0.2,10.818141936666668,17.214627266,0.18623028115040008
24,27,27,27,27.0,2:14:55 PM,0.0,3.519999941333333,1.193832914333333,355.3333231666667,0.2058929420913879,27,2:14:55 PM,101413.243,47.9737,40.2267,12.5821,-0.4059,-133.3616,-187.5038,16117.5796,13130.4748,15676.3027,15947.8577,15608.414,16236.3849,18052.409,17407.4659,17220.7718,16813.4393,-831.9362,24.3798,24.8096,22.9813,23.0398,21.3769,1.6348,1.684,22.7391,207.7129,470.4818,8.8705,22.2058,2295.4681,2295.4681,27.2562,26.0335,383.4206,47.7241,41.5063,21.8418,22.3054,26.3093,2295.4681,2295.4681,2295.4681,38.9333,23.1304,34.481,34.39,34.2869,501.4612,2295.214,2295.214,23.8386,8.7716,2.7825,2.4819,27.0,50.83333333333334,,1.009328365,25.76666609666666,33.36666679333334,-0.061099354,23.41666635,0,-4.566108704,24.08333365,23.89999962,25.53333377666666,27.14999930333333,22.29999924,6.174949566166667,11.20605516333333,6.023039817500001,11.29918924666667,5.997721195666666,11.44115320833333,0.000436395,23.5,0.0,3.519999941333333,8.171603203,28.33333301666666,1.193832914333333,1.202841639833333,1.029556274,1.187224507,37.23333486333333,37.03333409333334,37.750001275,37.05000050666667,355.3333231666667,416.8166758166667,1,1.0,0,0,0,3.340205629333333,0,0.0,386.5,0.2,11.315465872777777,18.195710579333333,0.2058929420913879
25,28,28,28,28.0,2:14:56 PM,0.0,3.839999914,1.195266962,367.1000061,0.2289344602134149,28,2:14:56 PM,101408.9998,47.964,39.5683,6.4951,-0.3238,-130.9006,-186.6835,16694.634,15387.7755,15964.8299,16253.3571,15812.0802,16490.9677,18188.1865,17679.0209,17373.5215,16711.6061,-831.7142,24.5947,25.4544,22.9688,23.0314,21.6784,1.721,1.7148,22.7391,212.9335,468.7416,9.4831,22.1813,2295.5681,2295.5681,27.612,26.2828,397.536,47.8452,41.561,21.8899,22.4146,26.4756,2295.5681,2295.5681,2295.5681,39.1098,22.8022,34.9309,34.8333,34.5606,517.9558,2295.2617,2295.2617,25.5413,9.1717,2.8942,2.4021,28.0,52.0,2:12:55 PM,1.009328365,26.0,34.0,-0.061099354,23.39999962,0,-4.566108704,24.10000038,23.89999962,25.79999924,28.0,22.29999924,6.55924511,11.76757813,6.396484375,11.8272562,6.34765625,11.98459148,0.000436395,23.5,0.0,3.839999914,8.171603203,28.70000076,1.195266962,1.207049847,1.029556274,1.187224507,38.0,37.90000153,38.5,37.79999924,367.1000061,440.3999939,1,1.0,0,0,0,3.548177004,0,0.0,404.0,0.2,11.859808603333335,19.303385735,0.22893446021341496
26,29,29,29,29.0,2:14:57 PM,0.0,3.949090827636363,1.194501801090909,374.9636369181818,0.2364182582361879,29,2:14:57 PM,101396.27,47.964,36.9466,14.0686,-0.3854,-135.8226,-189.1445,16406.1068,15557.4974,16457.0233,16762.5227,16372.1624,16779.4949,18816.1576,18239.1031,17984.5203,17203.7996,-831.6402,24.8096,25.6694,22.973,23.044,20.3676,1.8563,1.8871,22.7224,219.3142,470.4818,9.5035,22.2858,2295.7227,2295.7227,27.9172,26.5627,411.3705,47.8287,41.8976,21.9571,22.4622,26.7794,2295.7227,2295.7227,2295.7227,39.574,22.9268,35.6487,35.445,35.1652,534.1005,2295.5198,2295.5198,22.5563,9.0283,3.2298,2.5845,29.0,52.45454545454545,,1.009328365,26.04545471818182,34.27272657727273,-0.0616661385454545,23.39999962,0,-4.562708204454546,24.10000038,23.89999962,25.93636339454545,28.22727272727273,22.20909066727273,6.665285674090909,11.94760106181818,6.52225386,11.99001719545455,6.463561275,12.15475038909091,0.000436395,23.5,0.0,3.949090827636363,8.171603203,28.83636405090909,1.194501801090909,1.203649293363636,1.029556274,1.189689917909091,38.22727272727273,38.17272810727273,38.77272657727273,38.07272755363636,374.9636369181818,449.6272749454546,1,1.0,0,0,0,3.597498330363636,0,0.0,412.6363636363636,0.2,12.03078954878788,19.65110080909091,0.23641825823618798
27,30,30,30,30.0,2:14:58 PM,0.0,4.058181741272727,1.193736640181818,382.8272677363637,0.2440209615631946,30,2:14:58 PM,101404.7565,47.964,40.6391,6.2617,-0.4162,-133.3616,-184.2225,20123.0162,19189.5457,17729.9374,17763.8818,17662.0487,17712.9653,19579.9061,19070.7404,18850.1019,17814.7984,-831.4181,24.3798,25.4544,22.973,23.0356,22.3,2.404,2.4964,22.7182,221.6345,468.7416,9.4831,22.0964,2295.6443,2295.6443,28.0537,26.4779,424.9307,47.8934,42.0087,21.9983,22.3531,26.7921,2295.6443,2295.6443,2295.6443,39.9433,22.8279,36.1375,35.9389,35.8047,548.6609,2295.3471,2295.3471,21.7836,9.1175,3.2422,2.5507,30.0,52.90909090909091,,1.009328365,26.09090943636364,34.54545315454546,-0.062232923090909,23.39999962,0,-4.559307704909091,24.10000038,23.89999962,26.07272754909091,28.45454545454545,22.11818209454546,6.771326238181818,12.12762399363636,6.648023345,12.15277819090909,6.5794663,12.32490929818182,0.000436395,23.5,0.0,4.058181741272727,8.171603203,28.97272734181818,1.193736640181818,1.200248739727273,1.029556274,1.192155328818182,38.45454545454545,38.44545468454545,39.04545315454546,38.34545586727273,382.8272677363637,458.8545559909091,1,1.0,0,0,0,3.646819656727273,0,0.0,421.2727272727273,0.2,12.201770494242425,19.99881588318182,0.24402096156319467
28,31,31,31,31.0,2:14:59 PM,0.0,4.199999809,1.209668398,417.6000061,0.2807261098601682,31,2:14:59 PM,101400.5133,47.9688,40.3067,13.0509,-0.4367,-143.2056,-196.5275,21192.2643,24637.6196,19019.8238,19325.3233,18901.0185,18850.1019,20988.598,20309.7103,19987.2387,19087.7126,-831.3441,24.1648,25.0246,22.973,23.0398,24.4047,3.4379,3.6164,22.7057,242.5167,472.222,9.5239,22.2489,2295.6682,2295.6682,28.7187,27.3905,438.0027,47.8214,42.142,21.9753,22.5302,26.9867,2295.6682,2295.6682,2295.6682,40.37,22.7834,37.5281,37.2411,36.9875,562.9827,2295.536,2295.536,20.6922,8.862,3.0218,2.3081,31.0,54.0,2:12:58 PM,1.009328365,26.60000038,35.40000153,-0.06234628,23.39999962,0,-4.568603039,24.10000038,23.89999962,26.29999924,29.0,22.10000038,7.291666985,12.92317677,7.166883945,12.97743034,7.107204914,13.15104198,0.000436395,23.5,0.0,4.199999809,8.171603203,29.60000038,1.209668398,1.217336655,1.029556274,1.220329285,40.0,40.0,40.5,39.79999924,417.6000061,497.8999939,1,1.0,0,0,0,3.969545603,0,0.0,458.0,0.3,13.017216363333333,21.565755844,0.28072610986016827
29,32,32,32,32.0,2:15:00 PM,0.0,4.350000063166667,1.224007487166667,430.6833241833333,0.3026341994043542,32,2:15:00 PM,101421.7295,47.9737,39.0513,7.0102,-0.3751,-149.7683,-203.0902,24824.3137,26810.0607,20207.8772,20292.7381,19936.3221,19851.4612,21888.1242,21345.014,21022.5424,19987.2387,-831.1961,24.3798,25.0246,22.9813,23.044,23.3523,3.1979,3.2287,22.6932,263.399,474.5423,10.1364,22.2064,2295.5864,2295.5864,29.4182,27.6639,450.5063,47.8456,42.4016,22.0395,22.4191,27.1118,2295.5864,2295.5864,2295.5864,41.0204,22.7052,38.4396,38.0997,37.5794,576.3215,2295.3521,2295.3521,21.6249,8.5665,3.2046,2.9535,32.0,54.83333333333334,,1.009328365,26.76666609666666,36.066667555,-0.06234628,23.39999962,0,-4.564446608166668,24.26666609666666,23.89999962,26.46666654,29.41666666666667,22.26666609666666,7.594581763333333,13.39789517833333,7.438151041666666,13.46571159,7.382993619,13.63932323,0.000436395,23.58333365,0.0,4.350000063166667,8.171603203,29.93333339666667,1.224007487166667,1.229805549166667,1.0304914715,1.234356641666666,40.91666539166667,40.91666539166667,41.41666539166667,40.716667815,430.6833241833333,512.0666859833334,1,1.0,0,0,0,4.157925883833333,0,0.0,471.3333333333333,0.3,13.500976666111109,22.415726424,0.3026341994043542
30,33,33,33,33.0,2:15:01 PM,0.0,4.619999886,1.233047366,448.6000061,0.3385323607898742,33,2:15:01 PM,101434.4593,47.9688,40.8298,15.8327,-0.3135,-150.5886,-210.4733,24824.3137,26979.7826,20530.3488,20717.0429,20190.905,20139.9884,22380.3177,21803.2632,21412.9028,20700.0707,-831.2701,25.0246,25.4544,22.9813,23.0523,26.0109,3.5179,3.3456,22.6806,277.3206,473.3822,10.1569,22.2338,2295.5851,2295.5851,29.8918,28.0886,461.8598,47.892,42.6189,21.9112,22.5429,27.2935,2295.5851,2295.5851,2295.5851,41.7968,23.5175,39.1233,38.7907,38.6024,587.0723,2295.4053,2295.4053,21.246,8.4603,3.6086,2.3469,33.0,56.0,2:13:00 PM,1.009328365,27.0,37.09999847,-0.06234628,23.39999962,0,-4.566108704,24.29999924,23.89999962,26.79999924,30.10000038,22.29999924,8.056640625,14.11132813,7.89930582,14.19813347,7.845052242,14.3608942,0.000436395,23.60000038,0.0,4.619999886,8.171603203,30.5,1.233047366,1.240902662,1.030678511,1.237162113,42.20000076,42.29999924,42.70000076,41.5,448.6000061,531.0,1,1.0,0,0,0,4.434317112,0,0.0,490.0,0.3,14.223451933333331,23.800998687,0.33853236078987425
31,34,34,34,34.0,2:15:02 PM,0.0,4.769999742666666,1.238502482666667,460.84999085,0.3637251531078952,34,2:15:02 PM,101408.9998,47.9737,39.6113,7.2457,-0.4367,-153.87,-211.2936,22940.4001,24298.1757,20903.737,21107.4033,20700.0707,21158.3199,23415.6216,22838.567,22329.4012,21599.5969,-831.1221,24.8096,25.0246,22.9813,23.0523,26.0355,3.1364,3.2779,22.6681,286.6016,468.7416,10.7898,22.2739,2295.6199,2295.6199,30.6661,28.741,473.2665,47.8379,42.9285,21.9848,22.5229,27.402,2295.6199,2295.6199,2295.6199,42.6946,23.5278,40.0493,39.8562,39.5172,598.5086,2295.4746,2295.4746,19.8226,7.8127,3.4046,2.3229,34.0,56.83333333333334,,1.009328365,27.1666673,37.93333180333334,-0.06234628,23.39999962,0,-4.5681873165,24.46666654,23.98333327,27.05000019,30.60000069666667,22.55000019,8.3550341925,14.61769422166667,8.202220995833333,14.68641472,8.143446207,14.87178071666667,0.000436395,23.68333403,0.0,4.769999742666666,8.171603203,30.74999936666666,1.238502482666667,1.250098467,1.030678511,1.238409042166666,43.11666616,43.216667815,43.61666616,42.33333333333334,460.84999085,543.3333231666667,1,1.0,0,0,0,4.624204397,0,0.0,502.5,0.3833333333333333,14.72529655277778,24.700701395333333,0.3637251531078952
32,35,35,35,35.0,2:15:03 PM,0.0,5.039999962,1.248197079,477.5,0.4024741120507678,35,2:15:03 PM,101417.4863,47.9737,38.4051,14.8718,-0.3854,-156.331,-217.8563,27098.588,29661.39,22380.3177,22516.0953,22244.5402,22142.707,24400.0088,23789.0098,23653.2323,22465.1787,-830.9741,24.8096,25.2395,22.9855,23.0523,24.5585,3.4256,3.5364,22.6597,302.8434,467.5815,11.4228,22.2774,2295.6814,2295.6814,30.4284,28.6523,484.1872,47.8332,43.128,22.1622,22.4887,27.4579,2295.6814,2295.6814,2295.6814,43.3334,23.3625,40.9241,40.6507,40.2364,608.1716,2295.1421,2295.1421,21.4779,8.5358,3.6315,2.4528,35.0,58.0,2:13:02 PM,1.009328365,27.20000076,39.0,-0.06234628,23.39999962,0,-4.566108704,24.79999924,24.10000038,27.39999962,31.29999924,22.79999924,8.810763359,15.34830761,8.637152672,15.40798664,8.59375,15.60872459,0.000436395,23.70000076,0.0,5.039999962,8.171603203,31.29999924,1.248197079,1.256239414,1.030678511,1.261289358,44.40000153,44.5,44.29999924,43.59999847,477.5,557.5999756,1,1.0,0,0,0,4.895471573,0,0.0,518.0,0.4,15.455006280000001,26.041666031,0.4024741120507677
33,36,36,36,36.0,2:15:04 PM,0.0,5.189999818666667,1.2589513465,488.75,0.4364041853170381,36,2:15:04 PM,101404.7565,47.9737,39.6175,8.0531,-0.3751,-162.0734,-219.497,26623.3665,26708.2275,23127.0943,22906.4557,22753.706,22770.6782,25197.702,24807.3415,24416.981,23330.7606,-830.8261,25.0246,25.4544,22.9897,23.0565,26.5894,2.8656,2.8533,22.6514,311.5443,462.941,12.0353,22.2452,2295.6647,2295.6647,31.1817,29.4386,492.8384,47.8964,43.4963,22.1009,22.5892,27.6496,2295.6647,2295.6647,2295.6647,44.2225,23.1886,41.7635,41.5652,41.2905,615.4818,2295.3494,2295.3494,20.6876,8.5213,3.7167,2.5136,36.0,58.83333333333334,,1.009328365,27.53333377666666,39.750001275,-0.06234628,23.39999962,0,-4.5681873165,24.88333289,24.26666609666666,27.56666692,31.63333384,22.88333289,9.195059140666666,15.97222121833334,9.030490080333331,16.01381699,8.946398099166666,16.19646930666667,0.000436395,23.70000076,0.0,5.189999818666667,8.171603203,31.46666654,1.2589513465,1.2704227365,1.030678511,1.2583280005,45.39999898,44.999998725,45.29999987333333,44.59999911166666,488.75,568.7666626,1,1.0,0,0,0,5.1200209455,0,0.0,528.8333333333334,0.4,16.060835838333336,27.171947320166666,0.43640418531703823
34,37,37,37,37.0,2:15:05 PM,0.0,5.519999981,1.268396497,503.3999939,0.4819621363131186,37,2:15:05 PM,101408.9998,47.9592,39.4452,12.5673,-0.3751,-165.3547,-221.958,28812.78,34617.2731,23890.843,23890.843,23330.7606,23653.2323,25927.5064,25214.6742,24858.2581,24043.5927,-830.604,24.3798,25.0246,22.9813,23.0523,26.2324,3.8256,3.7272,22.6556,327.2061,461.7809,12.0558,22.1918,2295.4442,2295.4442,31.6265,29.9721,501.3258,47.8364,43.5606,21.9381,22.4808,27.7212,2295.4442,2295.4442,2295.4442,45.2784,23.9094,42.9511,42.5943,42.1612,622.7571,2295.2353,2295.2353,22.0572,7.2746,3.3519,2.6828,37.0,60.0,2:13:04 PM,1.009328365,27.79999924,40.90000153,-0.06234628,23.39999962,0,-4.568603039,24.89999962,24.39999962,27.89999962,32.29999924,22.89999962,9.68424511,16.75347137,9.516058922,16.77517319,9.434679031,16.96506119,0.000436395,23.70000076,0.0,5.519999981,8.171603203,32.0,1.268396497,1.282236934,1.030678511,1.266152143,46.20000076,46.29999924,46.70000076,46.0,503.3999939,582.7000122,1,1.0,0,0,0,5.416305065,0,0.0,543.0,0.5,16.831235250000002,28.634983063,0.4819621363131187
35,38,38,38,38.0,2:15:06 PM,0.0,5.719999790166666,1.266058703666667,513.06666565,0.5155268388588993,38,2:15:06 PM,101383.5402,47.9737,39.4636,7.3782,-0.3648,-167.8157,-227.7003,26657.3109,26894.9216,23721.121,23907.8152,23670.2045,24145.4259,26708.2275,25961.4508,25655.9513,24705.5083,-830.604,24.3798,25.0246,22.9855,23.0523,24.9462,3.6902,3.8625,22.6305,342.2877,458.8806,12.7091,22.1596,2295.5006,2295.5006,31.9256,30.3538,509.1011,47.7836,43.7691,22.1016,22.6204,28.0225,2295.5006,2295.5006,2295.5006,46.3415,23.6473,43.8574,43.5919,43.0675,629.1292,2295.3394,2295.3394,22.2002,7.1939,3.9837,2.952,38.0,60.83333333333334,,1.009328365,28.13333384,41.73333486333333,-0.06234628,23.39999962,0,-4.5706808565,25.15000057,24.65000057,28.15000057,32.63333384,22.98333327,10.01880836833333,17.32313442,9.846100966166668,17.33127180666667,9.769241491833332,17.53472264833333,0.000436395,23.95000012666666,0.0,5.719999790166666,8.171603203,32.499998725,1.266058703666667,1.276314318166667,1.030678511,1.280179599666667,47.28333346,47.38333193166667,47.70000140166667,47.00000063333334,513.06666565,587.0333557,1,1.0,0,0,0,5.621262391666667,0,0.0,549.6666666666666,0.5,17.396376291666666,29.634150826333332,0.5155268388588993
36,39,39,39,39.0,2:15:07 PM,0.0,6.0,1.287660837,525.7000122,0.5641916085410156,39,2:15:07 PM,101400.5133,47.9785,39.3098,12.5842,-0.3443,-174.3784,-235.9037,29304.9738,29831.112,24892.2025,25044.9522,24824.3137,24909.1747,27590.7817,26979.7826,26759.1441,25588.0625,-830.456,24.3798,25.0246,22.9938,23.0607,25.1062,3.6595,3.8072,22.6263,352.1488,454.24,12.6887,22.4386,2295.6913,2295.6913,31.6958,30.6625,516.2343,47.8459,44.3702,22.2298,22.6836,28.3052,2295.6913,2295.6913,2295.6913,47.5423,23.3359,44.4835,44.4973,44.0367,634.0581,2295.4375,2295.4375,22.4689,7.3464,3.921,2.4739,39.0,62.0,2:13:06 PM,1.009328365,28.5,42.79999924,-0.06234628,23.39999962,0,-4.568603039,25.60000038,24.89999962,28.20000076,33.20000076,23.5,10.50347233,18.08810806,10.31900978,18.10980988,10.23220539,18.30512047,0.000436395,24.10000038,0.0,6.0,8.171603203,33.09999847,1.287660837,1.297573566,1.030678511,1.282985091,48.70000076,48.79999924,49.09999847,48.40000153,525.7000122,597.5,1,1.0,0,0,0,5.926287651,0,0.0,562.0,0.6,18.16767947,31.0546875,0.5641916085410156
37,40,40,40,40.0,2:15:08 PM,0.1090909068181818,6.109090805,1.290041229727273,527.9272682909091,0.5847253601547215,40,2:15:08 PM,101408.9998,47.9737,40.2575,5.9232,-0.1904,-179.3004,-244.1071,27573.8096,20445.4878,24960.0913,24994.0357,24824.3137,25095.8688,28099.9477,27353.171,27149.5046,26199.0616,-830.382,24.5947,25.0246,22.998,23.0607,26.1647,3.5548,3.9856,22.6138,364.3301,450.7597,13.9342,22.8243,2295.7114,2295.7114,32.2127,30.8568,522.1726,47.9326,44.3456,22.2871,22.7229,28.4905,2295.7114,2295.7114,2295.7114,48.8349,23.1379,45.0648,45.0257,44.592,637.5053,2295.2685,2295.2685,22.7551,7.0274,3.9947,2.3508,40.0,62.45454545454545,,1.009328365,28.68181800909091,43.20909084,-0.0617794954545454,23.39999962,0,-4.565202323090909,25.69090895272728,24.94545433818182,28.29090933272727,33.38181790090909,23.59090943636364,10.69089317545455,18.39390026454545,10.51876120272727,18.42793222090909,10.42702458090909,18.62570936090909,0.000436395,24.23636367090909,0.1090909068181818,6.109090805,8.171603203,33.32727119727273,1.290041229727273,1.298593781,1.030678511,1.289956287818182,49.15454621454546,49.25454469454545,49.59999951090909,48.90000083454545,527.9272682909091,601.0909201818182,1,1.0,0,0,0,6.044658791,0,11.81818181818182,564.7272727272727,0.6,18.482513948787876,31.636678959090908,0.5847253601547215
