,Unnamed: 0.1,Unnamed: 0,elapsed_sec,_time,N1,N2,PR,Turbine_Exit,Power,ACC_NI_CH1_FFT,ACC_NI_CH1_RMS,ACC_NI_CH2_FFT,ACC_NI_CH2_RMS,ACC_NI_CH3_FFT,ACC_NI_CH3_RMS,CV_PLC_Control_Call,CV_PLC_Control_Mode,CV_PLC_Diag,CV_PLC_Fuel_Call,CV_PLC_Fuel_Signal_AO,CV_PLC_Fuel_Temp_Set,CV_PLC_N1_Max,CV_PLC_N2_Max,CV_PLC_Passive_kW,CV_PLC_Stage,CV_PLC_Target_N2,CV_PLC_Volt_Max,DO_PLC_Air_Valve,DO_PLC_Fuel_Enable,DO_PLC_Fuel_Heater,DO_PLC_Igniter,DO_PLC_System_Enable,FP_PLC_Fuel_1,FP_PLC_Oil_Inlet_1,F_PLC_Axial_Force_1,I_PLC_Phase_1,I_PLC_Phase_2,I_PLC_Phase_3,N_PLC_N1,N_PLC_N2,N_PLC_N2b,P_PLC_Bellmouth_Pressure_1,P_PLC_Inlet_MF,P_PLC_PT_Exit_1,P_PLC_PT_Exit_2,P_PLC_PT_Exit_3,P_PLC_Turbine_Diffuser_Exit,T_PLC_Bellmouth_1,T_PLC_Bellmouth_2,T_PLC_Fuel_Inlet_1,T_PLC_Inlet_1,T_PLC_LP_Outlet_1,T_PLC_N2_Front_Bearing_1,T_PLC_N2_Front_Bearing_2,T_PLC_Oil_Inlet_1,T_PLC_Oil_Outlet_1,T_PLC_PT_Outlet_Duct_1,T_PLC_PT_Outlet_Duct_2,T_PLC_Recuperator_HP_Outlet_1,T_PLC_Recuperator_HP_Outlet_2,T_PLC_Turbine_Exit_1,T_PLC_Turbine_Exit_2,VF_PLC_Fuel,V_PLC_Phase_1,V_PLC_Phase_2,V_PLC_Phase_3,cc_call,cc_fuel_manual,cc_ll,cc_max_dec,cc_max_inc,cc_n2_setpoint,cv_control_mode,cv_et,cv_n1_max,cv_n2_max,cv_pid_d,cv_pid_i,cv_pid_p,cv_stage,cv_v_max,spare_420,spare_tc,fuel_gph,fuel_kgs
476,476,476,130.352832,2023-01-19 00:14:39.622020+00:00,0.0,22.44,1.805395180524714,674.2,6.72,1360.0,60.64194137686455,240.0,5.287105118420785,0.0,7.92287523456873,50.0,100.0,0.0,65.0,65.0,70.0,100.0,25.0,6.72,50.0,0.0,90.0,0.0,1.0,1.0,0.0,1.0,112.86,40.23,2.46,27.13,27.08,26.81,0.0,22.44,0.0,0.59,124.48,81.98,81.01,81.83,-1.1,-3276.8,-3276.8,65.9,-185.3,683.6,-3276.8,-3276.8,28.8,29.9,-3276.8,-3276.8,-54.8,-48.3,674.2,754.4,0.31,82.82,82.63,83.28,50.0,65.0,0.0,1.0,1.0,20.0,100.0,132.0,100.0,25.0,0.0,1.0,10.0,50.0,90.0,59.26,-40.3,4.913602489558595,0.0042211666666666
477,477,477,130.719952,2023-01-19 00:14:39.989140+00:00,0.0,22.44,1.805148449708035,674.3,6.725,1360.0,60.7556601555856,240.0,5.03315922187186,0.0,7.836651084003465,50.0,100.0,0.0,65.0,65.0,70.0,100.0,25.0,6.725,50.0,0.0,90.0,0.0,1.0,1.0,0.0,1.0,112.78,40.405,2.605,27.14,27.095,26.825,0.0,22.44,0.0,0.59,124.435,82.035,80.99000000000001,81.72,-1.1,-3276.8,-3276.8,65.9,-1731.05,659.75,-3276.8,-3276.8,28.8,30.0,-3276.8,-3276.8,-52.7,-47.65,674.3,754.3499999999999,0.31,82.84,82.65,83.315,50.0,65.0,0.0,1.0,1.0,20.0,100.0,132.3,100.0,25.0,0.0,1.0,10.0,50.0,90.0,59.26,-38.0,4.913602489558595,0.0042211666666666
478,478,478,130.891075,2023-01-19 00:14:40.160263+00:00,0.0,22.44,1.804901718891356,674.4,6.73,1360.0,57.96619290233018,240.0,4.734015148895363,0.0,7.490118632645936,50.0,100.0,0.0,65.0,65.0,70.0,100.0,25.0,6.73,50.0,0.0,90.0,0.0,1.0,1.0,0.0,1.0,112.7,40.58,2.75,27.15,27.11,26.84,0.0,22.44,0.0,0.59,124.39,82.09,80.97,81.61,-1.1,-3276.8,-3276.8,65.9,-3276.8,635.9,-3276.8,-3276.8,28.8,30.1,-3276.8,-3276.8,-50.6,-47.0,674.4,754.3,0.31,82.86,82.67,83.35,50.0,65.0,0.0,1.0,1.0,20.0,100.0,132.6,100.0,25.0,0.0,1.0,10.0,50.0,90.0,59.26,-35.7,4.913602489558595,0.0042211666666666
479,479,479,131.260466,2023-01-19 00:14:40.529654+00:00,0.0,22.5,1.805460975409162,674.5,6.73,1360.0,55.17672564907475,240.0,4.434871075918865,0.0,7.143586181288407,50.0,100.0,0.0,65.0,65.0,70.0,100.0,25.0,6.73,50.0,0.0,90.0,0.0,1.0,1.0,0.0,1.0,112.835,40.31,2.75,27.155,27.115,26.835,0.0,22.5,0.0,0.59,124.33,82.075,81.025,81.74000000000001,-1.1,-3276.8,-3276.8,65.9,-3276.8,671.4,-3276.8,-3276.8,28.8,30.15,-3276.8,-3276.8,-45.3,-41.45,674.5,754.25,0.31,82.87,82.685,83.365,50.0,65.0,0.0,1.0,1.0,20.0,100.0,132.85,100.0,25.0,0.0,1.0,10.0,50.0,90.0,59.26,-32.05,4.913602489558595,0.0042211666666666
480,480,480,131.442056,2023-01-19 00:14:40.711244+00:00,0.0,22.56,1.806020231926968,674.6,6.73,1360.0,56.81218976827016,240.0,4.430563527984744,0.0,7.361224091008623,50.0,100.0,0.0,65.0,65.0,70.0,100.0,25.0,6.73,50.0,0.0,90.0,0.0,1.0,1.0,0.0,1.0,112.97,40.04,2.75,27.16,27.12,26.83,0.0,22.56,0.0,0.59,124.27,82.06,81.08,81.87,-1.1,-3276.8,-3276.8,65.9,-3276.8,706.9,-3276.8,-3276.8,28.8,30.2,-3276.8,-3276.8,-40.0,-35.9,674.6,754.2,0.31,82.88,82.7,83.38,50.0,65.0,0.0,1.0,1.0,20.0,100.0,133.1,100.0,25.0,0.0,1.0,10.0,50.0,90.0,59.26,-28.4,4.913602489558595,0.0042211666666666
481,481,481,131.81610700000002,2023-01-19 00:14:41.085295+00:00,0.0,22.56,1.806086026811416,674.7,6.735,1360.0,58.44765388746556,240.0,4.426255980050623,0.0,7.578862000728838,50.0,100.0,0.0,65.0,65.0,70.0,100.0,25.0,6.735,50.0,0.0,90.0,0.0,1.0,1.0,0.0,1.0,112.87,40.105,2.895,27.155,27.125,26.845,0.0,22.56,0.0,0.59,124.305,82.11500000000001,80.99000000000001,81.92500000000001,-1.1,-3276.8,-3276.8,65.9,-1708.7,728.8,-3276.8,-3276.8,28.8,30.3,-3276.8,-3276.8,-39.8,-34.05,674.7,754.2,0.31,82.91499999999999,82.72,83.4,50.0,65.0,0.0,1.0,1.0,20.0,100.0,133.4,100.0,25.0,0.0,1.0,10.0,50.0,90.0,59.26,-30.1,4.913602489558595,0.0042211666666666
482,482,482,131.99206900000001,2023-01-19 00:14:41.261257+00:00,0.0,22.56,1.806151821695863,674.8,6.74,1360.0,59.19606943657836,240.0,4.502197529711037,0.0,7.622506509992142,50.0,100.0,0.0,65.0,65.0,70.0,100.0,25.0,6.74,50.0,0.0,90.0,0.0,1.0,1.0,0.0,1.0,112.77,40.17,3.04,27.15,27.13,26.86,0.0,22.56,0.0,0.59,124.34,82.17,80.9,81.98,-1.1,-3276.8,-3276.8,65.9,-140.6,750.7,-3276.8,-3276.8,28.8,30.4,-3276.8,-3276.8,-39.6,-32.2,674.8,754.2,0.31,82.95,82.74,83.42,50.0,65.0,0.0,1.0,1.0,20.0,100.0,133.7,100.0,25.0,0.0,1.0,10.0,50.0,90.0,59.26,-31.8,4.913602489558595,0.0042211666666666
483,483,483,132.37697400000002,2023-01-19 00:14:41.646162+00:00,0.0,22.53,1.806020231926968,674.8,6.74,1360.0,59.94448498569116,240.0,4.578139079371449,0.0,7.666151019255446,50.0,100.0,0.0,65.0,65.0,70.0,100.0,25.0,6.74,50.0,0.0,90.0,0.0,1.0,1.0,0.0,1.0,112.86,40.33,3.11,27.165,27.135,26.865,0.0,22.53,0.0,0.59,124.41,82.205,80.935,81.87,-1.1,-3276.8,-3276.8,65.9,-1708.7,761.6500000000001,-3276.8,-3276.8,28.8,30.5,-3276.8,-3276.8,-38.05,-31.8,674.8,754.1,0.31,82.96000000000001,82.765,83.44,50.0,65.0,0.0,1.0,1.0,20.0,100.0,133.95,100.0,25.0,0.0,1.0,10.0,50.0,90.0,59.26,-29.65,4.913602489558595,0.0042211666666666
484,484,484,132.542246,2023-01-19 00:14:41.811434+00:00,0.0,22.5,1.805888642158072,674.8,6.74,1360.0,61.07259945154488,240.0,4.798621011257266,0.0,7.720517353123142,50.0,100.0,0.0,65.0,65.0,70.0,100.0,25.0,6.74,50.0,0.0,90.0,0.0,1.0,1.0,0.0,1.0,112.95,40.49,3.18,27.18,27.14,26.87,0.0,22.5,0.0,0.59,124.48,82.24,80.97,81.76,-1.1,-3276.8,-3276.8,65.9,-3276.8,772.6,-3276.8,-3276.8,28.8,30.6,-3276.8,-3276.8,-36.5,-31.4,674.8,754.0,0.31,82.97,82.79,83.46,50.0,65.0,0.0,1.0,1.0,20.0,100.0,134.2,100.0,25.0,0.0,1.0,10.0,50.0,90.0,59.26,-27.5,4.913602489558595,0.0042211666666666
485,485,485,132.92912700000002,2023-01-19 00:14:42.198315+00:00,0.0,22.5,1.80705650135702,674.9,6.745,1360.0,62.2007139173986,240.0,5.019102943143082,0.0,7.774883686990839,50.0,100.0,0.0,65.0,65.0,70.0,100.0,25.0,6.745,50.0,0.0,90.0,0.0,1.0,1.0,0.0,1.0,112.715,40.505,2.675,27.185,27.145,26.875,0.0,22.5,0.0,0.59,124.375,82.185,81.195,81.945,-1.1,-3276.8,-3276.8,65.85,-1762.05,791.95,-3276.8,-3276.8,28.8,30.6,-3276.8,-3276.8,-31.6,-26.05,674.9,753.95,0.31,82.995,82.795,83.475,50.0,65.0,0.0,1.0,1.0,20.0,100.0,134.5,100.0,25.0,0.0,1.0,10.0,50.0,90.0,59.26,-24.0,4.913602489558595,0.0042211666666666
486,486,486,133.09163800000002,2023-01-19 00:14:42.360826+00:00,0.0,22.5,1.808224360555967,675.0,6.75,1360.0,61.38608968008475,800.0,4.85721040697883,0.0,7.534977418404141,50.0,100.0,0.0,65.0,65.0,70.0,100.0,25.0,6.75,50.0,0.0,90.0,0.0,1.0,1.0,0.0,1.0,112.48,40.52,2.17,27.19,27.15,26.88,0.0,22.5,0.0,0.59,124.27,82.13,81.42,82.13,-1.1,-3276.8,-3276.8,65.8,-247.3,811.3,-3276.8,-3276.8,28.8,30.6,-3276.8,-3276.8,-26.7,-20.7,675.0,753.9,0.31,83.02,82.8,83.49,50.0,65.0,0.0,1.0,1.0,20.0,100.0,134.8,100.0,25.0,0.0,1.0,10.0,50.0,90.0,59.26,-20.5,4.913602489558595,0.0042211666666666
487,487,487,133.47870600000002,2023-01-19 00:14:42.747894+00:00,0.0,22.53,1.807237437289251,675.1,6.75,1360.0,60.57146544277091,1360.0,4.695317870814577,0.0,7.295071149817444,50.0,100.0,0.0,65.0,65.0,70.0,100.0,25.0,6.75,50.0,0.0,90.0,0.0,1.0,1.0,0.0,1.0,112.76,40.545,2.385,27.195,27.145,26.89,0.0,22.53,0.0,0.59,124.35,82.16499999999999,81.27000000000001,81.945,-1.1,-3276.8,-3276.8,65.8,-158.85,783.3499999999999,-3276.8,-3276.8,28.8,30.65,-3276.8,-3276.8,-26.6,-19.25,675.1,753.9,0.31,83.03,82.82,83.505,50.0,65.0,0.0,1.0,1.0,20.0,100.0,135.05,100.0,25.0,0.0,1.0,10.0,50.0,90.0,59.26,-22.05,4.913602489558595,0.0042211666666666
488,488,488,133.64209100000002,2023-01-19 00:14:42.911279+00:00,0.0,22.56,1.806250514022534,675.2,6.75,1360.0,61.41385325335735,1920.0,4.744333151656575,0.0,7.416417956544905,50.0,100.0,0.0,65.0,65.0,70.0,100.0,25.0,6.75,50.0,0.0,90.0,0.0,1.0,1.0,0.0,1.0,113.04,40.57,2.6,27.2,27.14,26.9,0.0,22.56,0.0,0.59,124.43,82.2,81.12,81.76,-1.1,-3276.8,-3276.8,65.8,-70.4,755.4,-3276.8,-3276.8,28.8,30.7,-3276.8,-3276.8,-26.5,-17.8,675.2,753.9,0.31,83.04,82.84,83.52,50.0,65.0,0.0,1.0,1.0,20.0,100.0,135.3,100.0,25.0,0.0,1.0,10.0,50.0,90.0,59.26,-23.6,4.913602489558595,0.0042211666666666
489,489,489,134.185258,2023-01-19 00:14:43.454446+00:00,0.0,22.56,1.806365655070318,675.3,6.755,1360.0,62.25624106394379,2480.0,4.793348432498574,0.0,7.537764763272366,50.0,100.0,0.0,65.0,65.0,70.0,100.0,25.0,6.755,50.0,0.0,90.0,0.0,1.0,1.0,0.0,1.0,112.975,40.56,3.11,27.205,27.15,26.895,0.0,22.56,0.0,0.59,124.35,82.2,81.23,81.685,-1.1,-3276.8,-3276.8,65.8,-104.55,787.95,-3276.8,-3276.8,28.8,30.7,-3276.8,-3276.8,-25.15,-17.65,675.3,753.8499999999999,0.31,83.05000000000001,82.855,83.525,50.0,65.0,0.0,1.0,1.0,20.0,100.0,135.6,100.0,25.0,0.0,1.0,10.0,50.0,90.0,59.26,-21.55,4.913602489558595,0.0042211666666666
490,490,490,134.19194000000002,2023-01-19 00:14:43.461128+00:00,0.0,22.56,1.806480796118102,675.4,6.76,1733.333333333333,63.15780298026729,1733.333333333334,5.118290333723317,0.0,7.73784666979713,50.0,100.0,0.0,65.0,65.0,70.0,100.0,25.0,6.76,50.0,0.0,90.0,0.0,1.0,1.0,0.0,1.0,112.91,40.55,3.62,27.21,27.16,26.89,0.0,22.56,0.0,0.59,124.27,82.2,81.34,81.61,-1.1,-3276.8,-3276.8,65.8,-138.7,820.5,-3276.8,-3276.8,28.8,30.7,-3276.8,-3276.8,-23.8,-17.5,675.4,753.8,0.31,83.06,82.87,83.53,50.0,65.0,0.0,1.0,1.0,20.0,100.0,135.9,100.0,25.0,0.0,1.0,10.0,50.0,90.0,59.26,-19.5,4.913602489558595,0.0042211666666666
491,491,491,134.741895,2023-01-19 00:14:44.011083+00:00,0.0,22.56,1.807467719384818,675.5,6.76,2106.666666666667,64.0593648965908,986.6666666666669,5.44323223494806,0.0,7.937928576321893,50.0,100.0,0.0,65.0,65.0,70.0,100.0,25.0,6.76,50.0,0.0,90.0,0.0,1.0,1.0,0.0,1.0,112.77,40.3,2.6,27.2,27.18,26.9,0.0,22.56,0.0,0.59,124.27,82.24,81.19,82.02,-1.1,-3276.8,-3276.8,65.8,-88.3,864.6,-3276.8,-3276.8,28.8,31.0,-3276.8,-3276.8,-14.4,-7.2,675.5,753.8,0.31,83.1,82.89,83.58,50.0,65.0,0.0,1.0,1.0,20.0,100.0,136.4,100.0,25.0,0.0,1.0,10.0,50.0,90.0,59.26,-12.2,4.913602489558595,0.0042211666666666
492,492,492,134.77163900000002,2023-01-19 00:14:44.040827+00:00,0.0,22.56,1.807286783452586,675.55,6.765,2480.0,64.9609268129143,240.0,5.768174136172803,0.0,8.138010482846656,50.0,100.0,0.0,65.0,65.0,70.0,100.0,25.0,6.765,50.0,0.0,90.0,0.0,1.0,1.0,0.0,1.0,112.825,40.3,2.89,27.215,27.18,26.9,0.0,22.56,0.0,0.59,124.34,82.25999999999999,81.305,81.83,-1.1,-3276.8,-3276.8,65.85,-46.25,833.0,-3276.8,-3276.8,28.8,31.0,-3276.8,-3276.8,-14.25,-5.35,675.55,753.8,0.31,83.12,82.91,83.595,50.0,65.0,0.0,1.0,1.0,20.0,100.0,136.7,100.0,25.0,0.0,1.0,10.0,50.0,90.0,59.26,-13.75,4.913602489558595,0.0042211666666666
493,493,493,135.290961,2023-01-19 00:14:44.560149+00:00,0.0,22.56,1.807105847520355,675.6,6.77,1920.0,63.01089044205069,240.0,5.504032384729062,0.0,7.963025480829468,50.0,100.0,0.0,65.0,65.0,70.0,100.0,25.0,6.77,50.0,0.0,90.0,0.0,1.0,1.0,0.0,1.0,112.88,40.3,3.18,27.23,27.18,26.9,0.0,22.56,0.0,0.59,124.41,82.28,81.42,81.64,-1.1,-3276.8,-3276.8,65.9,-4.2,801.4,-3276.8,-3276.8,28.8,31.0,-3276.8,-3276.8,-14.1,-3.5,675.6,753.8,0.31,83.14,82.93,83.61,50.0,65.0,0.0,1.0,1.0,20.0,100.0,137.0,100.0,25.0,0.0,1.0,10.0,50.0,90.0,59.26,-15.3,4.913602489558595,0.0042211666666666
494,494,494,135.32534800000002,2023-01-19 00:14:44.594536+00:00,0.0,22.56,1.807599309153713,675.7,6.77,1360.0,61.06085407118709,240.0,5.239890633285322,0.0,7.788040478812279,50.0,100.0,0.0,65.0,65.0,70.0,100.0,25.0,6.77,50.0,0.0,90.0,0.0,1.0,1.0,0.0,1.0,112.825,40.385,4.05,27.225,27.185,26.915,0.0,22.56,0.0,0.59,124.375,82.24000000000001,81.345,81.905,-1.1,-3276.8,-3276.8,65.9,-37.8,827.2,-3276.8,-3276.8,28.8,31.05,-3276.8,-3276.8,-13.05,-3.3,675.7,753.75,0.31,83.14500000000001,82.94,83.62,50.0,65.0,0.0,1.0,1.0,20.0,100.0,137.25,100.0,25.0,0.0,1.0,10.0,50.0,90.0,59.26,-13.75,4.913602489558595,0.0042211666666666
495,495,495,135.841251,2023-01-19 00:14:45.110439+00:00,0.0,22.56,1.808092770787071,675.8,6.77,1360.0,58.38350772823918,240.0,5.332553106263971,0.0,7.697996976738837,50.0,100.0,0.0,65.0,65.0,70.0,100.0,25.0,6.77,50.0,0.0,90.0,0.0,1.0,1.0,0.0,1.0,112.77,40.47,4.92,27.22,27.19,26.93,0.0,22.56,0.0,0.59,124.34,82.2,81.27,82.17,-1.1,-3276.8,-3276.8,65.9,-71.4,853.0,-3276.8,-3276.8,28.8,31.1,-3276.8,-3276.8,-12.0,-3.1,675.8,753.7,0.31,83.15,82.95,83.63,50.0,65.0,0.0,1.0,1.0,20.0,100.0,137.5,100.0,25.0,0.0,1.0,10.0,50.0,90.0,59.26,-12.2,4.913602489558595,0.0042211666666666
496,496,496,135.884623,2023-01-19 00:14:45.153811+00:00,0.0,22.56,1.80791183485484,675.8499999999999,6.77,1360.0,55.70616138529127,240.0,5.425215579242621,0.0,7.607953474665395,50.0,100.0,0.0,65.0,65.0,70.0,100.0,25.0,6.77,50.0,0.0,90.0,0.0,1.0,1.0,0.0,1.0,112.76,40.545,3.905,27.22,27.195,26.93,0.0,22.56,0.0,0.59,124.34,82.24000000000001,81.38,81.965,-1.1,-3276.8,-3276.8,65.9,-28.65000000000001,875.45,-3276.8,-3276.8,28.8,31.05,-3276.8,-3276.8,-7.2,1.8,675.8499999999999,753.7,0.31,83.16,82.965,83.64,50.0,65.0,0.0,1.0,1.0,20.0,100.0,137.8,100.0,25.0,0.0,1.0,10.0,50.0,90.0,59.26,-9.95,4.913602489558595,0.0042211666666666
497,497,497,136.39193300000002,2023-01-19 00:14:45.661121+00:00,0.0,22.56,1.807730898922609,675.9,6.77,1360.0,56.6582315712128,800.0,5.155462979790366,0.0,7.487211152247462,50.0,100.0,0.0,65.0,65.0,70.0,100.0,25.0,6.77,50.0,0.0,90.0,0.0,1.0,1.0,0.0,1.0,112.75,40.62,2.89,27.22,27.2,26.93,0.0,22.56,0.0,0.59,124.34,82.28,81.49,81.76,-1.1,-3276.8,-3276.8,65.9,14.1,897.9,-3276.8,-3276.8,28.8,31.0,-3276.8,-3276.8,-2.4,6.7,675.9,753.7,0.31,83.17,82.98,83.65,50.0,65.0,0.0,1.0,1.0,20.0,100.0,138.1,100.0,25.0,0.0,1.0,10.0,50.0,90.0,59.26,-7.7,4.913602489558595,0.0042211666666666
498,498,498,136.445413,2023-01-19 00:14:45.714601+00:00,0.0,22.56,1.80748416810593,675.95,6.775,1360.0,57.61030175713434,1360.0,4.885710380338111,0.0,7.366468829829529,50.0,100.0,0.0,65.0,65.0,70.0,100.0,25.0,6.775,50.0,0.0,90.0,0.0,1.0,1.0,0.0,1.0,112.75,40.57,3.035,27.23,27.195,26.935,0.0,22.56,0.0,0.59,124.365,82.24000000000001,81.475,81.74000000000001,-1.1,-3276.8,-3276.8,65.9,59.1,862.8,-1767.3,-3276.8,28.8,31.0,-3276.8,-3276.8,-1.95,8.75,675.95,753.7,0.31,83.18,82.98,83.665,50.0,65.0,0.0,1.0,1.0,20.0,100.0,138.35,100.0,25.0,0.0,1.0,10.0,50.0,90.0,59.26,-6.5,4.913602489558595,0.0042211666666666
499,499,499,136.940911,2023-01-19 00:14:46.210099+00:00,0.0,22.56,1.807237437289251,676.0,6.78,1360.0,57.68421579989937,1360.0,4.704316570133036,0.0,7.243268853042771,50.0,100.0,0.0,65.0,65.0,70.0,100.0,25.0,6.78,50.0,0.0,90.0,0.0,1.0,1.0,0.0,1.0,112.75,40.52,3.18,27.24,27.19,26.94,0.0,22.56,0.0,0.59,124.39,82.2,81.46,81.72,-1.1,-3276.8,-3276.8,65.9,104.1,827.7,-257.8,-3276.8,28.8,31.0,-3276.8,-3276.8,-1.5,10.8,676.0,753.7,0.31,83.19,82.98,83.68,50.0,65.0,0.0,1.0,1.0,20.0,100.0,138.6,100.0,25.0,0.0,1.0,10.0,50.0,90.0,59.26,-5.3,4.913602489558595,0.0042211666666666
500,500,500,137.000553,2023-01-19 00:14:46.269741+00:00,0.0,22.59,1.806990706472572,676.05,6.78,1360.0,57.7581298426644,1360.0,4.522922759927961,0.0,7.120068876256012,50.0,100.0,0.0,65.0,65.0,70.0,100.0,25.0,6.78,50.0,0.0,90.0,0.0,1.0,1.0,0.0,1.0,112.815,40.435,2.745,27.24,27.195,26.945,0.0,22.59,0.0,0.59,124.39,82.13,81.345,81.83,-1.1,-3276.8,-3276.8,65.9,82.4,846.8,-213.85,-3276.8,28.8,31.0,-3276.8,-3276.8,-0.8,10.7,676.05,753.7,0.31,83.195,82.995,83.68,50.0,65.0,0.0,1.0,1.0,20.0,100.0,138.9,100.0,25.0,0.0,1.0,10.0,50.0,90.0,59.26,-1.35,4.913602489558595,0.0042211666666666
501,501,501,137.491034,2023-01-19 00:14:46.760222+00:00,0.0,22.62,1.806743975655893,676.1,6.78,1360.0,58.26397557776697,800.0,5.72497169794743,120.0,8.067152149856442,50.0,100.0,0.0,65.0,65.0,70.0,100.0,25.0,6.78,50.0,0.0,90.0,0.0,1.0,1.0,0.0,1.0,112.88,40.35,2.31,27.24,27.2,26.95,0.0,22.62,0.0,0.59,124.39,82.06,81.23,81.94,-1.1,-3276.8,-3276.8,65.9,60.7,865.9,-169.9,-3276.8,28.8,31.0,-3276.8,-3276.8,-0.1,10.6,676.1,753.7,0.31,83.2,83.01,83.68,50.0,65.0,0.0,1.0,1.0,20.0,100.0,139.2,100.0,25.0,0.0,1.0,10.0,50.0,90.0,59.26,2.6,4.913602489558595,0.0042211666666666
502,502,502,137.551014,2023-01-19 00:14:46.820202+00:00,0.0,22.62,1.806003783205856,676.1,6.78,1360.0,58.76982131286954,240.0,6.927020635966899,240.0,9.01423542345687,50.0,100.0,0.0,65.0,65.0,70.0,100.0,25.0,6.78,50.0,0.0,90.0,0.0,1.0,1.0,0.0,1.0,112.835,40.43,2.89,27.245,27.205,26.93,0.0,22.62,0.0,0.59,124.41,82.06,81.23,81.715,-1.1,-3276.8,-3276.8,65.9,106.7,888.25,-142.9,-3276.8,28.8,30.95,-3276.8,-3276.8,4.850000000000001,15.35,676.1,753.7,0.31,83.2,83.01,83.685,50.0,65.0,0.0,1.0,1.0,20.0,100.0,139.45,100.0,25.0,0.0,1.0,10.0,50.0,90.0,59.26,1.5,4.913602489558595,0.0042211666666666
503,503,503,138.041298,2023-01-19 00:14:47.310486+00:00,0.0,22.62,1.805263590755819,676.1,6.78,1920.0,60.13825289205406,240.0,5.953889573500653,120.0,8.434514383031125,50.0,100.0,0.0,65.0,65.0,70.0,100.0,25.0,6.78,50.0,0.0,90.0,0.0,1.0,1.0,0.0,1.0,112.79,40.51,3.47,27.25,27.21,26.91,0.0,22.62,0.0,0.59,124.43,82.06,81.23,81.49,-1.1,-3276.8,-3276.8,65.9,152.7,910.6,-115.9,-3276.8,28.8,30.9,-3276.8,-3276.8,9.8,20.1,676.1,753.7,0.31,83.2,83.01,83.69,50.0,65.0,0.0,1.0,1.0,20.0,100.0,139.7,100.0,25.0,0.0,1.0,10.0,50.0,90.0,59.26,0.4,4.913602489558595,0.0042211666666666
504,504,504,138.114628,2023-01-19 00:14:47.383816+00:00,0.0,22.62,1.805214244592483,676.2,6.78,2480.0,61.50668447123856,240.0,4.980758511034407,0.0,7.85479334260538,50.0,100.0,0.0,65.0,65.0,70.0,100.0,25.0,6.78,50.0,0.0,90.0,0.0,1.0,1.0,0.0,1.0,112.94,40.37,3.47,27.245,27.205,26.915,0.0,22.62,0.0,0.59,124.445,82.06,81.23,81.475,-1.1,-3276.8,-3276.8,65.9,193.4,875.25,-89.65,-3276.8,28.75,30.9,-3276.8,-3276.8,10.15,22.55,676.2,753.75,0.31,83.2,83.005,83.68,50.0,65.0,0.0,1.0,1.0,20.0,100.0,140.0,100.0,25.0,0.0,1.0,10.0,50.0,90.0,59.26,1.7,4.913602489558595,0.0042211666666666
505,505,505,138.59105100000002,2023-01-19 00:14:47.860239+00:00,0.0,22.62,1.805164898429147,676.3,6.78,1920.0,59.95721296320441,240.0,5.478660060952699,120.0,7.936716332707649,50.0,100.0,0.0,65.0,65.0,70.0,100.0,25.0,6.78,50.0,0.0,90.0,0.0,1.0,1.0,0.0,1.0,113.09,40.23,3.47,27.24,27.2,26.92,0.0,22.62,0.0,0.59,124.46,82.06,81.23,81.46,-1.1,-3276.8,-3276.8,65.9,234.1,839.9,-63.4,-3276.8,28.7,30.9,-3276.8,-3276.8,10.5,25.0,676.3,753.8,0.31,83.2,83.0,83.67,50.0,65.0,0.0,1.0,1.0,20.0,100.0,140.3,100.0,25.0,0.0,1.0,10.0,50.0,90.0,59.26,3.0,4.913602489558595,0.0042211666666666
506,506,506,138.655517,2023-01-19 00:14:47.924705+00:00,0.0,22.62,1.804293116210214,676.3499999999999,6.78,1360.0,58.40774145517025,240.0,5.97656161087099,240.0,8.018639322809918,50.0,100.0,0.0,65.0,65.0,70.0,100.0,25.0,6.78,50.0,0.0,90.0,0.0,1.0,1.0,0.0,1.0,113.065,40.395,3.035,27.245,27.195,26.91,0.0,22.62,0.0,0.59,124.425,82.03999999999999,80.95,81.495,-1.1,-3276.8,-3276.8,65.9,248.1,860.8499999999999,-45.35,-3276.8,28.7,30.9,-3276.8,-3276.8,15.05,31.0,676.3499999999999,753.8,0.31,83.195,82.995,83.66499999999999,50.0,65.0,0.0,1.0,1.0,20.0,100.0,140.55,100.0,25.0,0.0,1.0,10.0,50.0,90.0,59.26,6.75,4.913602489558595,0.0042211666666666
507,507,507,139.14208000000002,2023-01-19 00:14:48.411268+00:00,0.0,22.62,1.803421333991282,676.4,6.78,1360.0,58.63857206861574,240.0,5.906635329371852,120.0,7.772721616680602,50.0,100.0,0.0,65.0,65.0,70.0,100.0,25.0,6.78,50.0,0.0,90.0,0.0,1.0,1.0,0.0,1.0,113.04,40.56,2.6,27.25,27.19,26.9,0.0,22.62,0.0,0.59,124.39,82.02,80.67,81.53,-1.1,-3276.8,-3276.8,65.9,262.1,881.8,-27.3,-3276.8,28.7,30.9,-3276.8,-3276.8,19.6,37.0,676.4,753.8,0.31,83.19,82.99,83.66,50.0,65.0,0.0,1.0,1.0,20.0,100.0,140.8,100.0,25.0,0.0,1.0,10.0,50.0,90.0,59.26,10.5,4.913602489558595,0.0042211666666666
