,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,elapsed_sec,_time,N1,N2,PR,Turbine_Exit,Power,Index,Elapsed Time (s),Channel_NI,Ch1 RMS_NI,Ch2 RMS_NI,Ch1 Crest Factor_NI,Ch2 Crest Factor_NI,P_NI_Box_NI,T_NI_Box_NI,P_Oil_NI,P_TM_Cooling_Snake_NI,P_Fuel_NI,P_Inlet_Mass_Flow_1_NI,P_Inlet_Mass_Flow_2_NI,P_PT_Exit_Flow_Pressure_5_NI,P_Combustor_NI,P_Impeller_Discharge_1_NI,P_Impeller_Discharge_2_NI,P_Impeller_Discharge_3_NI,P_Impeller_Discharge_4_NI,P_LSSP_Inlet_1_NI,P_LSSP_Inlet_3_NI,P_LSSP_Outlet_1_NI,P_LSSP_Outlet_3_NI,F_Axial_NI,T_Gen_Embedded_pt_1_NI,T_Gen_Embedded_pt_2_NI,T_Gen_Fluid_in_ntc_NI,T_Gen_Fluid_out_ntc_NI,N2_Banner_ai_NI,N2_Reluctance_ai_NI,N1_ai_NI,T_Inlet_Air_NI,T_Combustor_Can_Boot_NI,T_Combustor_Cap_NI,T_Seal_Bypass_Flow_1_NI,T_Seal_Bypass_Flow_2_NI,T_Turbine_Exit_Flow_NI,T_Oil_Inlet_Flow_NI,T_Oil_Outlet_Flow_NI,T_TM_Cooling_Snake_In_NI,T_TM_Cooling_Snake_Out_NI,T_Heat_Shield_Cavity_NI,T_Combustor_Can_Surface_1_NI,T_Combustor_Can_Surface_2_NI,T_Hot_Section_Housing_1_NI,T_Hot_Section_Housing_2_NI,T_Oil_Sump_Vent_Temperature_NI,T_Cross_Duct_Flow_1_NI,T_Cross_Duct_Flow_3_NI,T_Cross_Duct_Flow_5_NI,T_Turbine_Exit_Flow_4_NI,Water_dt_C_NI,atmospheric pressure_PLC,bearing temperature_PLC,co2 temperature_PLC,fuel inlet pressure_PLC,fuel inlet temperature_PLC,fuel regulator_PLC,fuel supply pressure_PLC,generator case temperature 1_PLC,generator case temperature 2_PLC,generator case temperature 3_PLC,generator case temperature 4_PLC,generator outlet temperature_PLC,generator phase1 current_PLC,generator phase1 voltage_PLC,generator phase2 current_PLC,generator phase2 voltage_PLC,generator phase3 current_PLC,generator phase3 voltage_PLC,inlet static pressure_PLC,inlet temperature_PLC,n1 speed sensor_PLC,n2 speed sensor_PLC,oil pressure_PLC,oil temperature_PLC,pt outlet pressure 1,pt outlet pressure 2_PLC,pt outlet pressure 3_PLC,pt outlet pressure 4_PLC,pt outlet temperature 1_PLC,pt outlet temperature 2_PLC,pt outlet temperature 3_PLC,pt outlet temperature 4_PLC,turbine outlet temperature 1_PLC,turbine outlet temperature 2_PLC,relay_st1_PLC,relay_st2_PLC,relay_st3_PLC,relay_st4_PLC,relay_st5_PLC,n2b analog_PLC,n2b speed sensor_PLC,Power [kW],Power(kW)_PLC
439,439,439,439,106.0,2023-04-25 15:15:18,76.51200257,27.38399887,2.271787643,573.639978,8.854297028,439,109.68312,3:15:18 PM,50.0757,40.9042,3.3216,2.2333,102333.5153,43.4797,39.7532,4.0503,58.0734,-870.5436,-1009.1615,128422.9746,121158.8472,105731.0792,104644.8566,104237.5231,105154.0235,117475.8686,116050.1999,121430.4032,117645.5911,-901.1579,27.7261,29.2298,21.971,23.0008,36.9167,40.2374,99.8308,19.1115,117.4805,36.2151,124.0353,121.8509,575.7885,53.5763,83.3425,27.8525,31.4848,54.8429,93.9498,70.894,50.9034,54.0375,19.8609,120.347,121.9144,119.8602,576.3847,1.0298,1.020129561,72.75999756,118.6200012,-0.021347367,19.5,30.0,-4.554138946,20.60000038,20.39999962,110.3799972,122.3199982,327.0000122,25.65104179,0.974392366,24.02669334,0.786675334,24.10807343,0.91471355,0.035068363,797.6599854,76.51200257,27.38399887,0,76.21999817,2.271787643,2.292735386,1.207386589,2.276575565,122.8999969,122.2199997,123.7999985,121.7999985,573.639978,587.8400146,0,0,0,0,0,29.49435768,0,8.854297028,8.854297028
440,440,440,440,107.0,2023-04-25 15:15:19,76.65600129,27.40799904,2.274929762,573.6799805,8.849218826,440,109.9329677,3:15:19 PM,46.8153,38.5199,3.3437,2.2152,102325.0289,43.4845,36.3954,4.5603,56.4556,-870.5436,-1015.7233,129271.588,121651.0426,105866.8571,104780.6344,104509.0788,105204.9401,117696.5079,116236.8946,121515.2645,117900.1748,-901.1579,28.5854,29.6594,21.9627,23.009,36.9226,40.2374,99.8387,19.5096,120.1826,35.2265,124.6361,122.4679,575.9713,56.7769,82.6859,24.7755,31.9568,55.0619,88.0255,74.0708,50.9887,54.596,20.74,120.7084,122.0889,120.0363,575.6305,1.0463,1.020129561,72.81999817,118.8400009,-0.020499458,19.5,30.0,-4.557131386,20.60000038,20.39999962,110.5599975,122.5399979,326.3000122,25.65646705,0.972222233,24.03537369,0.786675334,24.05164948,0.928819454,0.035068363,800.2199951,76.65600129,27.40799904,0,76.33999786,2.274929762,2.295129394,1.208097291,2.280578136,123.0999969,122.4399994,123.9999985,121.9999985,573.6799805,587.9800171,0,0,0,0,0,29.53450508,0,8.849218826,8.849218826
441,441,441,441,107.0,2023-04-25 15:15:19,76.8,27.4319992,2.27807188,573.7199829,8.844140625,441,110.1828154,3:15:19 PM,46.2424,38.1606,3.0628,1.9947,102308.056,43.4845,39.5225,0.4208,59.3757,-863.9819,-1015.7233,129526.172,121040.0414,106121.4405,105323.7457,104627.8844,105714.107,117934.1193,116627.2562,121956.5431,118154.7586,-901.2318,27.7261,28.3705,21.9669,23.0131,36.9226,40.2308,99.8466,19.4996,119.985,36.756,124.8672,122.6123,576.0487,60.8105,85.6635,24.6516,31.2432,55.1771,90.6719,71.6505,51.0438,55.2288,18.1766,120.7039,121.9729,120.1773,575.8019,1.0462,1.020129561,72.87999878,119.0600006,-0.019651548,19.5,30.0,-4.560123825,20.60000038,20.39999962,110.7399979,122.7599975,325.6000122,25.66189232,0.970052099,24.04405403,0.786675334,23.99522552,0.942925358,0.035068363,802.7800049,76.8,27.4319992,0,76.45999756,2.27807188,2.297523403,1.208807993,2.284580708,123.2999969,122.6599991,124.1999985,122.1999985,573.7199829,588.1200195,0,0,0,0,0,29.57465248,0,8.844140625,8.844140625
442,442,442,442,107.0,2023-04-25 15:15:19,76.94399872,27.45599937,2.281213999,573.7599854,8.839062423,442,110.432663,3:15:19 PM,47.4275,39.2189,3.8938,1.9678,102333.5153,43.475,40.7612,2.524,57.1882,-865.6223,-1014.9031,129865.6174,120887.2911,106206.3017,105357.6902,104967.3289,105697.1348,118052.9251,116847.8955,122058.3767,118528.1481,-901.3056,27.5113,29.015,21.9751,23.0131,36.9314,40.2374,99.8387,19.3513,121.248,36.2986,124.8794,122.9485,576.6383,51.9493,83.6024,25.1497,34.6023,55.3013,90.9941,75.1384,51.0678,54.1932,20.6214,120.9427,121.9969,120.5828,575.8503,1.038,1.020129561,72.93999939,119.2800003,-0.018803639,19.5,30.0,-4.563116265,20.60000038,20.39999962,110.9199982,122.9799972,324.9000122,25.66731758,0.967881966,24.05273438,0.786675334,23.93880157,0.957031262,0.035068363,805.3400146,76.94399872,27.45599937,0,76.57999725,2.281213999,2.299917411,1.209518695,2.288583279,123.4999969,122.8799988,124.3999985,122.3999985,573.7599854,588.260022,0,0,0,0,0,29.61479988,0,8.839062423,8.839062423
443,443,443,443,107.0,2023-04-25 15:15:19,77.08799744,27.47999954,2.284356117,573.7999878,8.833984222,443,110.6825107,3:15:19 PM,46.4367,39.4124,3.4567,2.1052,102333.5153,43.4797,37.1605,6.1003,58.6025,-878.7459,-1020.6447,130171.1182,121311.5975,106579.6908,105374.6624,105187.9679,105849.8849,118307.5088,116983.6734,122312.9605,118765.7596,-901.0841,27.0817,29.2298,21.9833,23.0213,36.9226,40.2275,99.8387,19.6864,119.2515,36.5185,125.3388,123.3177,576.3992,56.0102,87.8234,25.3657,35.879,55.4471,92.6663,72.4154,51.3356,54.6432,20.3597,121.1255,122.6588,120.7291,575.5839,1.038,1.020129561,73.0,119.5,-0.01795573,19.5,30.0,-4.566108704,20.60000038,20.39999962,111.0999985,123.1999969,324.2000122,25.67274284,0.965711832,24.06141472,0.786675334,23.88237762,0.971137166,0.035068363,807.9000244,77.08799744,27.47999954,0,76.69999695,2.284356117,2.30231142,1.210229397,2.29258585,123.6999969,123.0999985,124.5999985,122.5999985,573.7999878,588.4000244,0,0,0,0,0,29.65494728,0,8.833984222,8.833984222
444,444,444,444,108.0,2023-04-25 15:15:20,77.28959656,27.53999939,2.28529129,573.8199951,8.831510329,444,110.9323583,3:15:20 PM,45.2731,39.9417,3.3566,2.1142,102303.8128,43.4892,40.0507,1.9904,57.6053,-888.5886,-1027.2065,129543.1443,121294.6252,106783.3575,105612.2736,105255.8568,106104.4683,118545.1203,117238.2571,122550.5721,118884.5653,-901.0841,27.2965,29.015,21.9751,23.0254,36.9344,40.2275,99.8229,19.2322,120.2765,38.614,125.5253,123.2284,577.1475,49.5379,83.2066,25.0335,29.96,55.4145,89.65,71.2688,51.3826,55.1981,20.5703,121.0854,122.5679,120.7293,574.9717,1.0503,1.020129561,73.1,119.7,-0.018304869,19.5,30.4,-4.563615036,20.5800003,20.39999962,111.3599991,123.4999969,325.3200073,25.68142357,0.961371553,24.05164909,0.796440971,23.86284675,0.952690983,0.035405022,807.060022,77.28959656,27.53999939,0,76.81999817,2.28529129,2.303658008,1.209518695,2.294194317,123.9199981,123.2999985,124.7999985,122.7999985,573.8199951,588.5000244,0,0,0,0,0,29.71245613,0,8.83151033,8.831510329
445,445,445,445,108.0,2023-04-25 15:15:20,77.49119568,27.59999924,2.286226463,573.8400024,8.829036437,445,111.182206,3:15:20 PM,44.6109,40.5218,3.2705,2.2743,102303.8128,43.4845,34.0759,6.6045,57.8495,-886.1279,-1025.566,129169.7544,121023.0691,106545.7463,105561.357,105103.1068,105951.7182,118697.8706,117119.4514,122465.7108,119020.3433,-901.1579,28.3705,29.6594,21.9792,23.0213,36.9344,40.2275,99.8466,19.1611,123.0489,39.1935,125.7828,123.3507,578.1415,51.0106,82.2407,24.6464,31.208,55.734,90.8069,71.0965,51.4787,55.324,20.4729,121.6568,122.8921,120.9404,575.4798,1.0421,1.020129561,73.2,119.9,-0.018654008,19.5,30.8,-4.561121369,20.56000023,20.39999962,111.6199997,123.7999969,326.4400024,25.69010429,0.957031274,24.04188347,0.806206608,23.84331588,0.9342448,0.035741681,806.2200195,77.49119568,27.59999924,0,76.93999939,2.286226463,2.305004596,1.208807993,2.295802784,124.1399994,123.4999985,124.9999985,122.9999985,573.8400024,588.6000244,0,0,0,0,0,29.76996498,0,8.829036438,8.829036437
446,446,446,446,108.0,2023-04-25 15:15:20,77.6927948,27.65999908,2.287161636,573.8600098,8.826562545,446,111.4320536,3:15:20 PM,44.2728,38.7454,3.1494,2.1485,102312.2992,43.475,41.1498,1.1751,56.7201,-885.3077,-1022.2851,129984.4233,121684.9871,106681.5242,105612.2736,105170.9957,105968.6905,118663.9261,117238.2571,122686.3502,119037.3156,-901.0102,26.8668,29.015,21.9792,23.0254,36.9373,40.2275,99.8387,19.1741,120.8195,41.0483,125.9452,123.836,577.0295,53.3841,84.1548,25.447,31.6571,55.8824,91.5896,71.906,51.6061,56.1917,20.1297,121.4011,123.1072,121.1594,575.3666,1.0462,1.020129561,73.3,120.1,-0.019003147,19.5,31.2,-4.558627701,20.54000015,20.39999962,111.8800003,124.0999969,327.5599976,25.69878502,0.952690995,24.03211784,0.815972245,23.82378502,0.915798616,0.03607834,805.3800171,77.6927948,27.65999908,0,77.06000061,2.287161636,2.306351185,1.208097291,2.297411251,124.3600006,123.6999985,125.1999985,123.1999985,573.8600098,588.7000244,0,0,0,0,0,29.82747383,0,8.826562545,8.826562545
447,447,447,447,108.0,2023-04-25 15:15:20,77.89439392,27.71999893,2.288096809,573.8800171,8.824088653,447,111.6819013,3:15:20 PM,44.5394,38.2485,3.2007,1.9905,102337.7585,43.4797,37.7616,1.5492,58.8161,-891.0492,-1028.0267,128864.2536,121413.431,106647.5797,105612.2736,105187.9679,105951.7182,118816.6763,117357.0629,122822.1282,119291.8994,-901.0102,27.7261,28.5854,21.9751,23.0377,36.9403,40.2374,99.8387,19.2398,119.1548,36.8028,126.0305,124.0271,576.3154,58.0421,80.8025,26.8708,33.9476,55.9428,93.0293,73.0265,51.8524,54.885,21.2584,121.6807,123.0408,121.3856,575.7786,1.0626,1.020129561,73.4,120.3,-0.019352286,19.5,31.6,-4.556134034,20.52000008,20.39999962,112.1400009,124.3999969,328.6799927,25.70746574,0.948350716,24.02235222,0.825737882,23.80425415,0.897352433,0.036414999,804.5400146,77.89439392,27.71999893,0,77.18000183,2.288096809,2.307697773,1.207386589,2.299019718,124.5800019,123.8999985,125.3999985,123.3999985,573.8800171,588.8000244,0,0,0,0,0,29.88498268,0,8.824088653,8.824088653
448,448,448,448,109.0,2023-04-25 15:15:21,78.09599304,27.77999878,2.289031982,573.9000244,8.821614761,448,111.9317489,3:15:21 PM,43.5704,37.4624,3.5491,2.1425,102320.7857,43.475,40.0022,2.3212,57.1577,-889.4088,-1030.4874,130612.3972,121922.5986,106647.5797,105866.8571,105357.6902,106291.1628,118918.5098,117560.7299,122957.9063,119410.7051,-901.0841,27.9409,29.6594,21.9751,23.05,36.9373,40.2275,99.8387,19.5074,120.6309,37.9803,126.7025,124.0836,576.8574,42.2557,84.8226,27.3368,30.9032,56.0396,90.759,71.6569,51.9386,55.4914,20.4521,121.4875,123.4638,121.5048,575.5132,1.0749,1.020129561,73.5,120.5,-0.019701425,19.5,32.0,-4.553640366,20.5,20.39999962,112.4000015,124.6999969,329.7999878,25.71614647,0.944010437,24.01258659,0.835503519,23.78472328,0.87890625,0.036751658,803.7000122,78.09599304,27.77999878,0,77.30000305,2.289031982,2.309044361,1.206675887,2.300628185,124.8000031,124.0999985,125.5999985,123.5999985,573.9000244,588.9000244,0,0,0,0,0,29.94249153,0,8.821614761,8.821614761
449,449,449,449,109.0,2023-04-25 15:15:21,78.09599304,27.83999872,2.296513259,573.9000244,8.836914196,449,112.1815966,3:15:21 PM,47.2222,36.9479,3.533,2.0704,102308.056,43.4845,40.245,-0.0321,60.1694,-893.5099,-1027.2065,131902.2899,122567.5444,107003.9966,106189.3295,105663.1903,106715.4686,119037.3156,117747.4246,123297.3514,119512.5386,-901.0102,28.8002,29.4446,21.9792,23.0459,36.9403,40.2275,99.8387,19.0813,122.7392,39.42,126.1596,124.3598,577.8228,51.0518,84.5138,24.8905,31.3172,55.7936,91.1468,71.9834,51.9316,56.626,20.8081,122.0338,123.4933,121.7908,576.1794,1.0667,1.020129561,73.67499924,120.75,-0.020075502,19.5,32.25,-4.559251309,20.47499991,20.37499953,112.7000008,125.0499973,329.2999878,25.71614647,0.964355484,24.01665544,0.826009155,23.90814972,0.904676661,0.036751658,802.7250061,78.09599304,27.83999872,0,77.40000153,2.296513259,2.31605804,1.209294319,2.304742813,125.0250016,124.2999993,125.8249989,123.8249989,573.9000244,589.0250244,0,0,0,0,0,30.03743506,0,8.836914196,8.836914196
450,450,450,450,109.0,2023-04-25 15:15:21,78.09599304,27.89999867,2.303994536,573.9000244,8.85221363,450,112.4314442,3:15:21 PM,45.7995,37.643,3.2805,2.1318,102329.2721,43.4845,36.4986,0.8127,60.6374,-898.4313,-1037.8694,132496.3194,123314.3237,107750.7748,106715.4686,106036.5794,107190.6911,119529.5109,118375.3978,123976.2418,120055.6507,-900.8625,27.2965,29.8743,21.9792,23.0459,36.9344,40.2341,99.8308,19.1179,122.8716,36.6954,126.9462,124.7485,577.0388,52.5362,83.7836,27.1164,34.9108,56.0076,93.0374,73.351,52.0755,55.9764,21.0757,122.3618,123.8949,122.0346,575.1981,1.0667,1.020129561,73.84999848,121.0,-0.02044958,19.5,32.5,-4.564862251,20.44999981,20.34999943,113.0,125.3999977,328.7999878,25.71614647,0.984700531,24.0207243,0.816514791,24.03157616,0.930447072,0.036751658,801.75,78.09599304,27.89999867,0,77.5,2.303994536,2.323071718,1.211912751,2.308857441,125.25,124.5,126.0499993,124.0499993,573.9000244,589.1500244,0,0,0,0,0,30.13237858,0,8.852213631,8.85221363
451,451,451,451,109.0,2023-04-25 15:15:21,78.09599304,27.95999861,2.311475813,573.9000244,8.867513065,451,112.6812919,3:15:21 PM,43.4026,38.9632,3.5091,2.169,102333.5153,43.4797,40.4454,2.2109,60.6069,-908.274,-1031.3076,132241.7353,123348.2682,108022.3305,107020.9688,106528.7741,107479.2191,120055.6507,118850.6208,124468.4373,120513.9015,-900.7887,27.9409,29.2298,21.9751,23.0541,36.9403,40.2308,99.8387,19.0628,127.1688,36.8117,126.913,124.9706,577.0355,48.9647,86.7096,24.5817,31.9515,56.0104,91.5221,75.4931,52.3603,56.445,20.1776,122.4013,124.1008,121.9889,574.5964,1.079,1.020129561,74.02499771,121.25,-0.020823657,19.5,32.75,-4.570473194,20.42499972,20.32499933,113.2999993,125.7499981,328.2999878,25.71614647,1.005045578,24.02479315,0.807020426,24.15500259,0.956217483,0.036751658,800.7749939,78.09599304,27.95999861,0,77.59999848,2.311475813,2.330085397,1.214531183,2.312972069,125.4749985,124.7000008,126.2749996,124.2749996,573.9000244,589.2750244,0,0,0,0,0,30.22732211,0,8.867513065,8.867513065
452,452,452,452,110.0,2023-04-25 15:15:22,78.09599304,28.01999855,2.31895709,573.9000244,8.8828125,452,112.9311395,3:15:22 PM,44.0429,37.5379,3.3599,2.1947,102333.5153,43.4797,35.4907,3.3236,60.8612,-904.1728,-1045.2514,133260.0718,125928.0518,108463.6086,107614.9969,106953.0799,107801.6915,120564.8183,119478.5941,125164.3,121158.8472,-900.9364,27.2965,30.0891,21.9751,23.0582,36.9492,40.2242,99.8466,19.5254,123.7011,37.0439,127.7266,125.2436,576.6294,61.406,86.9679,25.9768,34.565,56.1349,92.2552,75.5281,52.3519,56.8464,20.9053,122.7601,124.5766,122.6595,575.983,1.0831,1.020129561,74.19999695,121.5,-0.021197734,19.5,33.0,-4.576084137,20.39999962,20.29999924,113.5999985,126.0999985,327.7999878,25.71614647,1.025390625,24.028862,0.797526062,24.27842903,0.981987894,0.036751658,799.7999878,78.09599304,28.01999855,0,77.69999695,2.31895709,2.337099075,1.217149615,2.317086697,125.6999969,124.9000015,126.5,124.5,573.9000244,589.4000244,0,0,0,0,0,30.32226563,0,8.8828125,8.8828125
453,453,453,453,110.0,2023-04-25 15:15:22,78.15359497,28.10399857,2.331974554,573.9000244,8.886197891,453,113.1809872,3:15:22 PM,43.8591,37.8711,3.5174,2.0344,102329.2721,43.4797,40.6822,2.1755,63.1099,-911.5548,-1047.7121,133310.9886,124672.1044,108904.8867,107903.5249,107309.4967,108259.9418,121141.8749,120089.5952,125809.2459,121820.7651,-900.8625,28.3705,28.5854,21.9792,23.0582,36.9462,40.2275,99.8072,19.5091,123.5927,39.6997,127.7387,125.6655,580.1156,53.7905,84.2425,27.2545,31.2978,55.9812,92.1513,72.2362,52.2498,55.8604,21.2849,123.1979,124.8363,122.7378,575.2405,1.079,1.020129561,74.31999817,121.7399994,-0.020349825,19.5,33.2,-4.5785779,20.37999954,20.29999924,113.8599991,126.3799988,329.9399902,25.71831627,1.001519096,24.05924416,0.793185771,24.27408867,0.981987894,0.036969859,800.3799927,78.15359497,28.10399857,0,77.81999817,2.331974554,2.35030365,1.216887784,2.33163786,125.9999969,125.2200012,126.8,124.6199997,573.9000244,589.4800171,0,0,0,0,0,30.42281571,0,8.886197891,8.886197891
454,454,454,454,110.0,2023-04-25 15:15:22,78.2111969,28.18799858,2.344992018,573.9000244,8.889583283,454,113.4308349,3:15:22 PM,43.5398,37.0712,3.347,2.215,102325.0289,43.4845,39.0792,1.5473,62.652,-916.4762,-1063.2963,133921.9905,125622.551,109566.8039,108820.0255,107971.4138,108752.1366,121668.0148,120717.5686,126437.2196,122380.8495,-901.0102,27.2965,29.015,21.9833,23.0582,36.9462,40.2275,99.8308,19.6586,123.0128,38.085,127.9739,126.1533,577.4559,53.548,88.3327,25.7862,30.7786,56.0959,95.5213,72.505,52.6105,56.9951,18.8613,123.6323,124.7603,122.9148,575.8834,1.0749,1.020129561,74.43999939,121.9799988,-0.019501916,19.5,33.4,-4.581071663,20.35999947,20.29999924,114.1199997,126.6599991,332.0799927,25.72048607,0.977647567,24.08962631,0.78884548,24.26974831,0.981987894,0.037188059,800.9599976,78.2111969,28.18799858,0,77.93999939,2.344992018,2.363508224,1.216625953,2.346189022,126.2999969,125.5400009,127.1,124.7399994,573.9000244,589.5600098,0,0,0,0,0,30.52336579,0,8.889583282,8.889583283
455,455,455,455,110.0,2023-04-25 15:15:22,78.26879883,28.2719986,2.358009481,573.9000244,8.892968674,455,113.6806825,3:15:22 PM,42.1097,37.909,3.2977,2.1018,102333.5153,43.475,39.2249,0.3086,67.6478,-914.0155,-1074.7795,136943.0561,128762.42,111331.9165,110160.8321,109532.8594,110313.5823,122940.934,122228.0992,128422.9746,123874.4082,-900.8625,27.5113,29.2298,21.971,23.0705,36.9462,40.2242,99.8466,19.5679,123.1448,38.315,128.3723,126.3726,580.2247,59.5538,84.5685,26.4944,31.358,56.1019,93.5894,72.4881,52.4955,56.1547,20.8873,124.3806,125.9813,123.8805,575.5826,1.0995,1.020129561,74.56000061,122.2199981,-0.018654006,19.5,33.6,-4.583565426,20.33999939,20.29999924,114.3800003,126.9399994,334.2199951,25.72265587,0.953776037,24.12000847,0.784505188,24.26540794,0.981987894,0.03740626,801.5400024,78.26879883,28.2719986,0,78.06000061,2.358009481,2.376712799,1.216364121,2.360740185,126.5999969,125.8600006,127.4,124.8599991,573.9000244,589.6400024,0,0,0,0,0,30.62391586,0,8.892968674,8.892968674
456,456,456,456,111.0,2023-04-25 15:15:23,78.32640076,28.35599861,2.371026945,573.9000244,8.896354065,456,113.9305302,3:15:23 PM,43.005,37.6742,3.8513,2.0972,102337.7585,43.4845,40.664,3.8179,66.5286,-928.7796,-1082.1615,139302.2035,132360.5412,112655.7512,111908.9726,110890.6383,111773.1947,124519.3541,123874.4082,130255.9796,125469.8007,-900.7887,27.7261,29.4446,21.9833,23.0869,36.9492,40.2275,99.8466,19.3774,124.1752,36.8974,128.5759,127.022,577.4283,51.6388,82.3122,26.3898,35.3329,56.564,93.8627,73.3834,52.9143,56.6929,20.9266,124.9874,126.4353,124.1899,575.2715,1.1036,1.020129561,74.68000183,122.4599975,-0.017806097,19.5,33.8,-4.586059189,20.31999932,20.29999924,114.6400009,127.2199997,336.3599976,25.72482567,0.929904508,24.15039062,0.780164897,24.26106758,0.981987894,0.03762446,802.1200073,78.32640076,28.35599861,0,78.18000183,2.371026945,2.389917373,1.21610229,2.375291347,126.8999969,126.1800003,127.7,124.9799988,573.9000244,589.7199951,0,0,0,0,0,30.72446594,0,8.896354065,8.896354065
457,457,457,457,111.0,2023-04-25 15:15:23,78.38400269,28.43999863,2.384044409,573.9000244,8.899739456,457,114.1803778,3:15:23 PM,41.0097,37.0399,3.3173,2.1015,102333.5153,43.4845,37.3365,4.1566,65.4704,-946.0043,-1105.1278,140609.0696,131919.2621,113623.169,113029.1405,112197.5007,112672.7234,125945.024,125452.8284,132004.1235,127116.1102,-900.7887,27.7261,29.6594,21.9751,23.0828,36.9432,40.2275,99.8308,19.5973,123.7514,40.6512,129.5487,127.5904,579.2126,55.8588,86.7318,24.8259,31.805,56.7116,95.8327,73.2278,52.9159,56.9115,21.502,126.4777,127.3076,125.0656,576.5255,1.1077,1.020129561,74.80000305,122.6999969,-0.016958188,19.5,34.0,-4.588552952,20.29999924,20.29999924,114.9000015,127.5,338.5,25.72699547,0.906032979,24.18077278,0.775824606,24.25672722,0.981987894,0.037842661,802.7000122,78.38400269,28.43999863,0,78.30000305,2.384044409,2.403121948,1.215840459,2.38984251,127.1999969,126.5,128.0,125.0999985,573.9000244,589.7999878,0,0,0,0,0,30.82501602,0,8.899739456,8.899739456
458,458,458,458,111.0,2023-04-25 15:15:23,78.72000275,28.54799881,2.397809982,573.9000244,8.903775879,458,114.4302255,3:15:23 PM,41.1578,38.0451,3.0542,2.0703,102303.8128,43.4845,40.8219,3.3649,66.5184,-953.3863,-1119.8918,142068.6864,133124.2936,114658.4758,114030.5028,113046.1127,113555.28,127285.8328,126759.6926,133361.9054,128609.6696,-900.9364,28.5854,29.8743,21.9874,23.0828,36.9551,40.2406,99.8466,19.493,129.9143,37.5338,130.0179,128.0716,577.809,50.813,83.594,24.9226,32.7731,56.8627,97.1697,78.1589,53.0974,57.1068,20.8447,127.1454,128.2558,125.6453,575.9685,1.0954,1.020129561,74.80000305,123.1399978,-0.016409541,19.5,34.0,-4.593540478,20.29999924,20.29999924,115.2200012,127.9200012,337.4,25.72699547,0.914713537,24.14605026,0.775824606,24.32508659,0.981987894,0.038397521,802.7000122,78.72000275,28.54799881,0,78.30000305,2.397809982,2.41812191,1.215840459,2.406226539,127.7599975,126.5,128.0,125.0999985,573.9000244,589.8599854,0,0,0,0,0,30.97801056,0,8.903775879,8.903775879
459,459,459,459,111.0,2023-04-25 15:15:23,79.05600281,28.65599899,2.411575556,573.9000244,8.907812302,459,114.6800731,3:15:23 PM,42.1269,38.2044,3.2547,2.0494,102329.2721,43.4845,38.7756,2.4669,68.5737,-971.4312,-1137.1165,143477.3867,134380.242,115354.3378,114641.5035,113911.6971,114675.448,128507.836,127862.8898,134482.0756,129763.7838,-901.2318,28.1557,29.6594,21.9792,23.0869,36.958,40.2275,99.8387,19.3132,123.7772,42.3993,130.6673,128.6506,577.5284,51.2815,90.6185,26.7496,31.582,56.8479,96.5745,73.2946,53.3252,57.9641,21.2054,127.7593,128.7886,126.5859,576.1539,1.1077,1.020129561,74.80000305,123.5799987,-0.015860894,19.5,34.0,-4.598528004,20.29999924,20.29999924,115.5400009,128.3400024,336.3,25.72699547,0.923394096,24.11132774,0.775824606,24.39344597,0.981987894,0.03895238,802.7000122,79.05600281,28.65599899,0,78.30000305,2.411575556,2.433121872,1.215840459,2.422610569,128.3199981,126.5,128.0,125.0999985,573.9000244,589.9199829,0,0,0,0,0,31.1310051,0,8.907812302,8.907812302
460,460,460,460,112.0,2023-04-25 15:15:24,79.39200287,28.76399918,2.425341129,573.9000244,8.911848725,460,114.9299208,3:15:24 PM,43.7533,37.7986,3.55,2.0469,102333.5153,43.4797,40.2572,0.279,68.6245,-988.6559,-1159.2626,143816.8325,134736.6598,116423.5893,115897.4496,115065.8096,115439.199,129780.756,129237.6434,135941.6916,131223.399,-900.641,27.9409,30.3039,21.9833,23.0992,36.9521,40.2242,99.8387,19.4458,124.3007,40.8553,131.3015,129.1135,578.2633,53.0355,85.3121,26.7574,32.192,56.7856,95.6594,74.0034,53.3871,57.2673,19.3607,128.7878,129.7406,127.4297,575.9787,1.1159,1.020129561,74.80000305,124.0199997,-0.015312246,19.5,34.0,-4.60351553,20.29999924,20.29999924,115.8600006,128.7600037,335.2,25.72699547,0.932074654,24.07660523,0.775824606,24.46180534,0.981987894,0.03950724,802.7000122,79.39200287,28.76399918,0,78.30000305,2.425341129,2.448121834,1.215840459,2.438994598,128.8799988,126.5,128.0,125.0999985,573.9000244,589.9799805,0,0,0,0,0,31.28399963,0,8.911848724,8.911848725
